Date,Value,YOY (%),index
2017-12-01,64.24,-5.26,^BSESN
2017-11-01,64.84,-4.14,^BSESN
2017-10-01,65.04,-2.55,^BSESN
2017-09-01,64.48,-3.34,^BSESN
2017-08-01,63.97,-4.38,^BSESN
2017-07-01,64.42,-4.08,^BSESN
2017-06-01,64.45,-4.19,^BSESN
2017-05-01,64.42,-3.69,^BSESN
2017-04-01,64.54,-2.83,^BSESN
2017-03-01,65.8,-1.63,^BSESN
2017-02-01,66.97,-1.86,^BSESN
2017-01-01,68.05,1.07,^BSESN
2016-12-01,67.81,1.97,^BSESN
2016-11-01,67.64,2.33,^BSESN
2016-10-01,66.74,2.63,^BSESN
2016-09-01,66.71,0.82,^BSESN
2016-08-01,66.9,2.76,^BSESN
2016-07-01,67.16,5.6,^BSESN
2016-06-01,67.27,5.47,^BSESN
2016-05-01,66.89,4.97,^BSESN
2016-04-01,66.42,6.03,^BSESN
2016-03-01,66.89,7.06,^BSESN
2016-02-01,68.24,10.08,^BSESN
2016-01-01,67.33,8.37,^BSESN
2015-12-01,66.5,6.04,^BSESN
2015-11-01,66.1,7.17,^BSESN
2015-10-01,65.03,5.96,^BSESN
2015-09-01,66.17,8.65,^BSESN
2015-08-01,65.1,6.95,^BSESN
2015-07-01,63.6,5.82,^BSESN
2015-06-01,63.78,6.76,^BSESN
2015-05-01,63.72,7.49,^BSESN
2015-04-01,62.64,3.79,^BSESN
2015-03-01,62.48,2.51,^BSESN
2015-02-01,61.99,-0.27,^BSESN
2015-01-01,62.13,0.03,^BSESN
2014-12-01,62.71,1.46,^BSESN
2014-11-01,61.68,-1.34,^BSESN
2014-10-01,61.37,-0.39,^BSESN
2014-09-01,60.9,-4.32,^BSESN
2014-08-01,60.87,-3.09,^BSESN
2014-07-01,60.1,0.57,^BSESN
2014-06-01,59.74,2.33,^BSESN
2014-05-01,59.28,7.82,^BSESN
2014-04-01,60.35,11.1,^BSESN
2014-03-01,60.95,12.0,^BSESN
2014-02-01,62.16,15.52,^BSESN
2014-01-01,62.11,14.53,^BSESN
2013-12-01,61.81,13.1,^BSESN
2013-11-01,62.52,14.13,^BSESN
2013-10-01,61.61,16.03,^BSESN
2013-09-01,63.65,17.11,^BSESN
2013-08-01,62.81,13.19,^BSESN
2013-07-01,59.76,7.83,^BSESN
2013-06-01,58.38,4.36,^BSESN
2013-05-01,54.98,1.2,^BSESN
2013-04-01,54.32,5.09,^BSESN
2013-03-01,54.42,8.06,^BSESN
2013-02-01,53.81,9.41,^BSESN
2013-01-01,54.23,6.33,^BSESN
2012-12-01,54.65,4.33,^BSESN
2012-11-01,54.78,8.09,^BSESN
2012-10-01,53.1,7.93,^BSESN
2012-09-01,54.35,13.97,^BSESN
2012-08-01,55.49,22.47,^BSESN
2012-07-01,55.42,24.82,^BSESN
2012-06-01,55.94,24.84,^BSESN
2012-05-01,54.33,21.0,^BSESN
2012-04-01,51.69,16.68,^BSESN
2012-03-01,50.36,12.14,^BSESN
2012-02-01,49.18,8.37,^BSESN
2012-01-01,51.0,12.38,^BSESN
2011-12-01,52.38,16.14,^BSESN
2011-11-01,50.68,12.8,^BSESN
2011-10-01,49.2,10.94,^BSESN
2011-09-01,47.69,3.97,^BSESN
2011-08-01,45.31,-2.48,^BSESN
2011-07-01,44.4,-5.05,^BSESN
2011-06-01,44.81,-3.63,^BSESN
2011-05-01,44.9,-1.9,^BSESN
2011-04-01,44.3,-0.32,^BSESN
2011-03-01,44.91,-1.19,^BSESN
2011-02-01,45.38,-1.92,^BSESN
2011-01-01,45.38,-1.11,^BSESN
2010-12-01,45.1,-3.07,^BSESN
2010-11-01,44.93,-3.44,^BSESN
2010-10-01,44.35,-4.93,^BSESN
2010-09-01,45.87,-5.01,^BSESN
2010-08-01,46.46,-3.69,^BSESN
2010-07-01,46.76,-3.31,^BSESN
2010-06-01,46.5,-2.45,^BSESN
2010-05-01,45.77,-5.65,^BSESN
2010-04-01,44.44,-11.07,^BSESN
2010-03-01,45.45,-11.11,^BSESN
2010-02-01,46.27,-6.05,^BSESN
2010-01-01,45.89,-5.77,^BSESN
2009-12-01,46.53,-4.08,^BSESN
2009-11-01,46.53,-4.75,^BSESN
2009-10-01,46.65,-4.05,^BSESN
2009-09-01,48.29,6.06,^BSESN
2009-08-01,48.24,12.42,^BSESN
2009-07-01,48.36,13.26,^BSESN
2009-06-01,47.67,11.48,^BSESN
2009-05-01,48.51,15.5,^BSESN
2009-04-01,49.97,25.02,^BSESN
2009-03-01,51.13,27.35,^BSESN
2009-02-01,49.25,24.15,^BSESN
2009-01-01,48.7,24.01,^BSESN
2008-12-01,48.51,23.18,^BSESN
2008-11-01,48.85,24.21,^BSESN
2008-10-01,48.62,23.5,^BSESN
2008-09-01,45.53,13.34,^BSESN
2008-08-01,42.91,5.48,^BSESN
2008-07-01,42.7,6.03,^BSESN
2008-06-01,42.76,5.35,^BSESN
2008-05-01,42.0,3.52,^BSESN
2008-04-01,39.97,-4.88,^BSESN
2008-03-01,40.15,-8.31,^BSESN
2008-02-01,39.67,-9.88,^BSESN
2008-01-01,39.27,-11.17,^BSESN
2007-12-01,39.38,-11.47,^BSESN
2007-11-01,39.33,-12.07,^BSESN
2007-10-01,39.37,-13.21,^BSESN
2007-09-01,40.17,-12.69,^BSESN
2007-08-01,40.68,-12.42,^BSESN
2007-07-01,40.27,-13.16,^BSESN
2007-06-01,40.59,-11.55,^BSESN
2007-05-01,40.57,-10.24,^BSESN
2007-04-01,42.02,-6.25,^BSESN
2007-03-01,43.79,-1.24,^BSESN
2007-02-01,44.02,-0.47,^BSESN
2007-01-01,44.21,0.02,^BSESN
2006-12-01,44.48,-2.37,^BSESN
2006-11-01,44.73,-1.97,^BSESN
2006-10-01,45.36,1.34,^BSESN
2006-09-01,46.01,4.93,^BSESN
2006-08-01,46.45,6.66,^BSESN
2006-07-01,46.37,6.77,^BSESN
2006-06-01,45.89,5.45,^BSESN
2006-05-01,45.2,4.12,^BSESN
2006-04-01,44.82,2.7,^BSESN
2006-03-01,44.34,1.72,^BSESN
2006-02-01,44.23,1.49,^BSESN
2006-01-01,44.2,1.33,^BSESN
2005-12-01,45.56,3.9,^BSESN
2005-11-01,45.63,1.33,^BSESN
2005-10-01,44.76,-2.14,^BSESN
2005-09-01,43.85,-4.78,^BSESN
2005-08-01,43.55,-5.98,^BSESN
2005-07-01,43.43,-5.71,^BSESN
2005-06-01,43.52,-4.35,^BSESN
2005-05-01,43.41,-3.92,^BSESN
2005-04-01,43.64,-0.57,^BSESN
2005-03-01,43.59,-3.07,^BSESN
2005-02-01,43.58,-3.73,^BSESN
2005-01-01,43.62,-4.05,^BSESN
2004-12-01,43.85,-3.77,^BSESN
2004-11-01,45.03,-1.14,^BSESN
2004-10-01,45.74,0.75,^BSESN
2004-09-01,46.05,0.44,^BSESN
2004-08-01,46.32,0.78,^BSESN
2004-07-01,46.06,-0.35,^BSESN
2004-06-01,45.5,-2.57,^BSESN
2004-05-01,45.18,-4.1,^BSESN
2004-04-01,43.89,-7.39,^BSESN
2004-03-01,44.97,-5.68,^BSESN
2004-02-01,45.27,-5.19,^BSESN
2004-01-01,45.46,-5.21,^BSESN
2003-12-01,45.57,-5.36,^BSESN
2003-11-01,45.55,-5.67,^BSESN
2003-10-01,45.4,-6.18,^BSESN
2003-09-01,45.85,-5.39,^BSESN
2003-08-01,45.96,-5.47,^BSESN
2003-07-01,46.22,-5.27,^BSESN
2003-06-01,46.7,-4.65,^BSESN
2003-05-01,47.11,-3.9,^BSESN
2003-04-01,47.39,-3.17,^BSESN
2003-03-01,47.68,-2.23,^BSESN
2003-02-01,47.75,-1.99,^BSESN
2003-01-01,47.96,-0.81,^BSESN
2002-12-01,48.15,0.46,^BSESN
2002-11-01,48.29,0.52,^BSESN
2002-10-01,48.39,0.71,^BSESN
2002-09-01,48.46,1.49,^BSESN
2002-08-01,48.62,3.07,^BSESN
2002-07-01,48.79,3.41,^BSESN
2002-06-01,48.98,4.12,^BSESN
2002-05-01,49.02,4.41,^BSESN
2002-04-01,48.94,4.59,^BSESN
2002-03-01,48.77,4.54,^BSESN
2002-02-01,48.72,4.64,^BSESN
2002-01-01,48.35,3.73,^BSESN
2001-12-01,47.93,2.46,^BSESN
2001-11-01,48.04,2.61,^BSESN
2001-10-01,48.05,3.49,^BSESN
2001-09-01,47.75,3.87,^BSESN
2001-08-01,47.17,3.06,^BSESN
2001-07-01,47.18,5.22,^BSESN
2001-06-01,47.04,5.09,^BSESN
2001-05-01,46.95,6.51,^BSESN
2001-04-01,46.79,7.12,^BSESN
2001-03-01,46.65,6.9,^BSESN
2001-02-01,46.56,6.67,^BSESN
2001-01-01,46.61,6.93,^BSESN
2000-12-01,46.78,7.49,^BSESN
2000-11-01,46.82,7.73,^BSESN
2000-10-01,46.43,6.61,^BSESN
2000-09-01,45.97,5.44,^BSESN
2000-08-01,45.77,5.22,^BSESN
2000-07-01,44.84,3.41,^BSESN
2000-06-01,44.76,3.59,^BSESN
2000-05-01,44.08,2.85,^BSESN
2000-04-01,43.68,2.06,^BSESN
2000-03-01,43.64,2.63,^BSESN
2000-02-01,43.65,2.63,^BSESN
2000-01-01,43.59,2.44,^BSESN
1999-12-01,43.52,2.18,^BSESN
1999-11-01,43.46,2.43,^BSESN
1999-10-01,43.55,2.74,^BSESN
1999-09-01,43.6,2.4,^BSESN
1999-08-01,43.5,1.54,^BSESN
1999-07-01,43.36,1.76,^BSESN
1999-06-01,43.21,1.98,^BSESN
1999-05-01,42.86,5.91,^BSESN
1999-04-01,42.8,7.81,^BSESN
1999-03-01,42.52,7.46,^BSESN
1999-02-01,42.53,9.02,^BSESN
1999-01-01,42.55,8.02,^BSESN
1998-12-01,42.59,8.1,^BSESN
1998-11-01,42.43,13.78,^BSESN
1998-10-01,42.39,16.78,^BSESN
1998-09-01,42.58,16.72,^BSESN
1998-08-01,42.84,18.97,^BSESN
1998-07-01,42.61,19.19,^BSESN
1998-06-01,42.37,18.29,^BSESN
1998-05-01,40.47,12.98,^BSESN
1998-04-01,39.7,10.8,^BSESN
1998-03-01,39.57,10.28,^BSESN
1998-02-01,39.01,8.69,^BSESN
1998-01-01,39.39,9.72,^BSESN
1997-12-01,39.4,9.81,^BSESN
1997-11-01,37.29,4.05,^BSESN
1997-10-01,36.3,1.4,^BSESN
1997-09-01,36.48,1.7,^BSESN
1997-08-01,36.01,0.59,^BSESN
1997-07-01,35.75,0.22,^BSESN
1997-06-01,35.82,2.05,^BSESN
1997-05-01,35.82,2.26,^BSESN
1997-04-01,35.83,4.4,^BSESN
1997-03-01,35.88,4.03,^BSESN
1997-02-01,35.89,-1.91,^BSESN
1997-01-01,35.9,0.25,^BSESN
1996-12-01,35.88,2.6,^BSESN
1996-11-01,35.84,3.26,^BSESN
1996-10-01,35.8,3.29,^BSESN
1996-09-01,35.87,7.69,^BSESN
1996-08-01,35.8,13.33,^BSESN
1996-07-01,35.67,13.63,^BSESN
1996-06-01,35.1,11.78,^BSESN
1996-05-01,35.03,11.49,^BSESN
1996-04-01,34.32,9.26,^BSESN
1996-03-01,34.49,9.18,^BSESN
1996-02-01,36.59,16.6,^BSESN
1996-01-01,35.81,14.15,^BSESN
1995-12-01,34.97,11.4,^BSESN
1995-11-01,34.71,10.58,^BSESN
1995-10-01,34.66,10.49,^BSESN
1995-09-01,33.31,6.18,^BSESN
1995-08-01,31.59,0.7,^BSESN
1995-07-01,31.39,0.03,^BSESN
1995-06-01,31.4,0.06,^BSESN
1995-05-01,31.42,0.13,^BSESN
1995-04-01,31.41,0.06,^BSESN
1995-03-01,31.59,0.57,^BSESN
1995-02-01,31.38,-0.22,^BSESN
1995-01-01,31.37,-0.22,^BSESN
1994-12-01,31.39,-0.16,^BSESN
1994-11-01,31.39,-0.13,^BSESN
1994-10-01,31.37,-0.44,^BSESN
1994-09-01,31.37,-0.66,^BSESN
1994-08-01,31.37,-0.76,^BSESN
1994-07-01,31.38,-0.7,^BSESN
1994-06-01,31.38,-0.92,^BSESN
1994-05-01,31.38,-0.73,^BSESN
1994-04-01,31.39,-0.7,^BSESN
1994-03-01,31.41,-1.66,^BSESN
1994-02-01,31.45,4.69,^BSESN
1994-01-01,31.44,8.26,^BSESN
1993-12-01,31.44,8.49,^BSESN
1993-11-01,31.43,10.4,^BSESN
1993-10-01,31.51,10.64,^BSESN
1993-09-01,31.58,10.88,^BSESN
1993-08-01,31.61,11.07,^BSESN
1993-07-01,31.6,10.64,^BSESN
1993-06-01,31.67,11.04,^BSESN
1993-05-01,31.61,10.76,^BSESN
1993-04-01,31.61,9.38,^BSESN
1993-03-01,31.94,12.54,^BSESN
1993-02-01,30.04,15.58,^BSESN
1993-01-01,29.04,12.3,^BSESN
1992-12-01,28.98,12.24,^BSESN
1992-11-01,28.47,10.35,^BSESN
1992-10-01,28.48,10.39,^BSESN
1992-09-01,28.48,10.26,^BSESN
1992-08-01,28.46,10.1,^BSESN
1992-07-01,28.56,11.52,^BSESN
1992-06-01,28.52,35.42,^BSESN
1992-05-01,28.54,39.08,^BSESN
1992-04-01,28.9,45.15,^BSESN
1992-03-01,28.38,47.51,^BSESN
1992-02-01,25.99,37.8,^BSESN
1992-01-01,25.86,41.0,^BSESN
1991-12-01,25.82,42.42,^BSESN
1991-11-01,25.8,42.54,^BSESN
1991-10-01,25.8,42.78,^BSESN
1991-09-01,25.83,44.62,^BSESN
1991-08-01,25.85,48.99,^BSESN
1991-07-01,25.61,47.1,^BSESN
1991-06-01,21.06,20.9,^BSESN
1991-05-01,20.52,18.48,^BSESN
1991-04-01,19.91,15.15,^BSESN
1991-03-01,19.24,12.38,^BSESN
1991-02-01,18.86,11.01,^BSESN
1991-01-01,18.34,8.14,^BSESN
1990-12-01,18.13,7.09,^BSESN
1990-11-01,18.1,6.97,^BSESN
1990-10-01,18.07,7.43,^BSESN
1990-09-01,17.86,6.63,^BSESN
1990-08-01,17.35,4.46,^BSESN
1990-07-01,17.41,6.03,^BSESN
1990-06-01,17.42,6.09,^BSESN
1990-05-01,17.32,7.58,^BSESN
1990-04-01,17.29,9.99,^BSESN
1990-03-01,17.12,10.67,^BSESN
1990-02-01,16.99,11.48,^BSESN
1990-01-01,16.96,12.39,^BSESN
1989-12-01,16.93,12.72,^BSESN
1989-11-01,16.92,13.03,^BSESN
1989-10-01,16.82,14.27,^BSESN
1989-09-01,16.75,15.6,^BSESN
1989-08-01,16.61,16.81,^BSESN
1989-07-01,16.42,16.62,^BSESN
1989-06-01,16.42,19.07,^BSESN
1989-05-01,16.1,20.87,^BSESN
1989-04-01,15.72,19.45,^BSESN
1989-03-01,15.47,19.18,^BSESN
1989-02-01,15.24,16.6,^BSESN
1989-01-01,15.09,15.72,^BSESN
1988-12-01,15.02,16.16,^BSESN
1988-11-01,14.97,15.42,^BSESN
1988-10-01,14.72,12.88,^BSESN
1988-09-01,14.49,11.55,^BSESN
1988-08-01,14.22,8.63,^BSESN
1988-07-01,14.08,8.22,^BSESN
1988-06-01,13.79,7.4,^BSESN
1988-05-01,13.32,5.13,^BSESN
1988-04-01,13.16,2.73,^BSESN
1988-03-01,12.98,0.46,^BSESN
1988-02-01,13.07,0.08,^BSESN
1988-01-01,13.04,0.08,^BSESN
1987-12-01,12.93,-1.67,^BSESN
1987-11-01,12.97,-0.84,^BSESN
1987-10-01,13.04,1.48,^BSESN
1987-09-01,12.99,2.44,^BSESN
1987-08-01,13.09,4.14,^BSESN
1987-07-01,13.01,4.0,^BSESN
1987-06-01,12.84,1.9,^BSESN
1987-05-01,12.67,1.6,^BSESN
1987-04-01,12.81,3.39,^BSESN
1987-03-01,12.92,5.13,^BSESN
1987-02-01,13.06,5.58,^BSESN
1987-01-01,13.03,6.45,^BSESN
1986-12-01,13.15,8.23,^BSESN
1986-11-01,13.08,8.1,^BSESN
1986-10-01,12.85,6.82,^BSESN
1986-09-01,12.68,4.53,^BSESN
1986-08-01,12.57,5.63,^BSESN
1986-07-01,12.51,3.99,^BSESN
1986-06-01,12.6,1.29,^BSESN
1986-05-01,12.47,-0.24,^BSESN
1986-04-01,12.39,-0.08,^BSESN
1986-03-01,12.29,-4.43,^BSESN
1986-02-01,12.37,-4.26,^BSESN
1986-01-01,12.24,-2.93,^BSESN
1985-12-01,12.15,-1.14,^BSESN
1985-11-01,12.1,0.17,^BSESN
1985-10-01,12.03,0.0,^BSESN
1985-09-01,12.13,2.28,^BSESN
1985-08-01,11.9,2.94,^BSESN
1985-07-01,12.03,5.8,^BSESN
1985-06-01,12.44,12.48,^BSESN
1985-05-01,12.5,13.43,^BSESN
1985-04-01,12.4,14.6,^BSESN
1985-03-01,12.86,20.07,^BSESN
1985-02-01,12.92,20.3,^BSESN
1985-01-01,12.61,17.63,^BSESN
1984-12-01,12.29,17.16,^BSESN
1984-11-01,12.08,16.38,^BSESN
1984-10-01,12.03,17.6,^BSESN
1984-09-01,11.86,16.27,^BSESN
1984-08-01,11.56,13.44,^BSESN
1984-07-01,11.37,12.69,^BSESN
1984-06-01,11.06,10.05,^BSESN
1984-05-01,11.02,10.31,^BSESN
1984-04-01,10.82,8.42,^BSESN
1984-03-01,10.71,7.42,^BSESN
1984-02-01,10.74,8.27,^BSESN
1984-01-01,10.72,9.5,^BSESN
1983-12-01,10.49,8.26,^BSESN
1983-11-01,10.38,5.92,^BSESN
1983-10-01,10.23,5.46,^BSESN
1983-09-01,10.2,5.7,^BSESN
1983-08-01,10.19,6.48,^BSESN
1983-07-01,10.09,5.54,^BSESN
1983-06-01,10.05,6.12,^BSESN
1983-05-01,9.99,7.42,^BSESN
1983-04-01,9.98,6.28,^BSESN
1983-03-01,9.97,7.32,^BSESN
1983-02-01,9.92,7.71,^BSESN
1983-01-01,9.79,6.99,^BSESN
1982-12-01,9.69,6.13,^BSESN
1982-11-01,9.8,7.22,^BSESN
1982-10-01,9.7,6.24,^BSESN
1982-09-01,9.65,5.81,^BSESN
1982-08-01,9.57,5.63,^BSESN
1982-07-01,9.56,7.3,^BSESN
1982-06-01,9.47,10.63,^BSESN
1982-05-01,9.3,10.71,^BSESN
1982-04-01,9.39,13.27,^BSESN
1982-03-01,9.29,12.74,^BSESN
1982-02-01,9.21,12.04,^BSESN
1982-01-01,9.15,14.95,^BSESN
1981-12-01,9.13,15.13,^BSESN
1981-11-01,9.14,17.63,^BSESN
1981-10-01,9.13,18.11,^BSESN
1981-09-01,9.12,17.68,^BSESN
1981-08-01,9.06,16.45,^BSESN
1981-07-01,8.91,14.67,^BSESN
1981-06-01,8.56,9.18,^BSESN
1981-05-01,8.4,6.87,^BSESN
1981-04-01,8.29,2.73,^BSESN
1981-03-01,8.24,1.1,^BSESN
1981-02-01,8.22,3.01,^BSESN
1981-01-01,7.96,-0.38,^BSESN
1980-12-01,7.93,-2.1,^BSESN
1980-11-01,7.77,-5.13,^BSESN
1980-10-01,7.73,-5.04,^BSESN
1980-09-01,7.75,-3.25,^BSESN
1980-08-01,7.78,-1.64,^BSESN
1980-07-01,7.77,-4.31,^BSESN
1980-06-01,7.84,-5.43,^BSESN
1980-05-01,7.86,-5.19,^BSESN
1980-04-01,8.07,-1.71,^BSESN
1980-03-01,8.15,-1.09,^BSESN
1980-02-01,7.98,-3.27,^BSESN
1980-01-01,7.99,-2.68,^BSESN
1979-12-01,8.1,-1.46,^BSESN
1979-11-01,8.19,1.99,^BSESN
1979-10-01,8.23,4.05,^BSESN
1979-09-01,8.14,1.24,^BSESN
1979-08-01,8.01,0.0,^BSESN
1979-07-01,7.91,-3.18,^BSESN
1979-06-01,8.12,-3.33,^BSESN
1979-05-01,8.29,-3.38,^BSESN
1979-04-01,8.21,-3.07,^BSESN
1979-03-01,8.24,0.37,^BSESN
1979-02-01,8.25,1.73,^BSESN
1979-01-01,8.21,0.12,^BSESN
1978-12-01,8.22,-3.75,^BSESN
1978-11-01,8.03,-7.06,^BSESN
1978-10-01,7.91,-8.24,^BSESN
1978-09-01,8.04,-7.9,^BSESN
1978-08-01,8.01,-8.14,^BSESN
1978-07-01,8.17,-7.37,^BSESN
1978-06-01,8.4,-5.19,^BSESN
1978-05-01,8.58,-2.83,^BSESN
1978-04-01,8.47,-4.19,^BSESN
1978-03-01,8.21,-7.13,^BSESN
1978-02-01,8.11,-8.47,^BSESN
1978-01-01,8.2,-7.97,^BSESN
1977-12-01,8.54,-3.5,^BSESN
1977-11-01,8.64,-3.68,^BSESN
1977-10-01,8.62,-4.86,^BSESN
1977-09-01,8.73,-2.78,^BSESN
1977-08-01,8.72,-2.24,^BSESN
1977-07-01,8.82,-3.18,^BSESN
1977-06-01,8.86,-1.88,^BSESN
1977-05-01,8.83,-1.78,^BSESN
1977-04-01,8.84,-1.67,^BSESN
1977-03-01,8.84,-1.34,^BSESN
1977-02-01,8.86,-0.89,^BSESN
1977-01-01,8.91,-0.45,^BSESN
1976-12-01,8.85,-1.45,^BSESN
1976-11-01,8.97,0.79,^BSESN
1976-10-01,8.9,0.11,^BSESN
1976-09-01,9.06,2.26,^BSESN
1976-08-01,8.98,2.16,^BSESN
1976-07-01,8.92,5.06,^BSESN
1976-06-01,9.11,11.23,^BSESN
1976-05-01,9.03,11.9,^BSESN
1976-04-01,8.99,14.09,^BSESN
1976-03-01,8.96,15.61,^BSESN
1976-02-01,8.94,12.17,^BSESN
1976-01-01,8.95,10.09,^BSESN
1975-12-01,8.98,10.86,^BSESN
1975-11-01,8.9,10.42,^BSESN
1975-10-01,8.89,10.43,^BSESN
1975-09-01,8.86,9.11,^BSESN
1975-08-01,8.79,10.15,^BSESN
1975-07-01,8.49,8.43,^BSESN
1975-06-01,8.19,4.33,^BSESN
1975-05-01,8.07,3.59,^BSESN
1975-04-01,7.88,-2.23,^BSESN
1975-03-01,7.75,-5.95,^BSESN
1975-02-01,7.97,-5.57,^BSESN
1975-01-01,8.13,0.25,^BSESN
1974-12-01,8.1,-0.12,^BSESN
1974-11-01,8.06,2.94,^BSESN
1974-10-01,8.05,4.14,^BSESN
1974-09-01,8.12,5.45,^BSESN
1974-08-01,7.98,5.56,^BSESN
1974-07-01,7.83,6.53,^BSESN
1974-06-01,7.85,7.98,^BSESN
1974-05-01,7.79,4.01,^BSESN
1974-04-01,7.87,4.24,^BSESN
1974-03-01,8.06,6.75,^BSESN
1974-02-01,8.24,6.32,^BSESN
1974-01-01,8.44,5.5,^BSESN
1973-12-01,8.11,,^BSESN
1973-11-01,7.83,,^BSESN
1973-10-01,7.73,,^BSESN
1973-09-01,7.7,,^BSESN
1973-08-01,7.56,,^BSESN
1973-07-01,7.35,,^BSESN
1973-06-01,7.27,,^BSESN
1973-05-01,7.49,,^BSESN
1973-04-01,7.55,,^BSESN
1973-03-01,7.55,,^BSESN
1973-02-01,7.75,,^BSESN
1973-01-01,8.0,,^BSESN
