Date,Value,YOY (%),index
2014-12-01,0.33,-52.17,^N225
2014-11-01,0.42,-31.15,^N225
2014-10-01,0.47,-20.34,^N225
2014-09-01,0.5,-25.37,^N225
2014-08-01,0.49,-30.99,^N225
2014-07-01,0.53,-32.91,^N225
2014-06-01,0.54,-34.15,^N225
2014-05-01,0.57,-35.23,^N225
2014-04-01,0.61,3.39,^N225
2014-03-01,0.61,24.49,^N225
2014-02-01,0.59,-11.94,^N225
2014-01-01,0.61,-21.79,^N225
2013-12-01,0.69,-11.54,^N225
2013-11-01,0.61,-14.08,^N225
2013-10-01,0.59,-22.37,^N225
2013-09-01,0.67,-11.84,^N225
2013-08-01,0.71,-11.25,^N225
2013-07-01,0.79,1.28,^N225
2013-06-01,0.82,3.8,^N225
2013-05-01,0.88,3.53,^N225
2013-04-01,0.59,-35.16,^N225
2013-03-01,0.49,-49.48,^N225
2013-02-01,0.67,-30.21,^N225
2013-01-01,0.78,-18.75,^N225
2012-12-01,0.78,-19.59,^N225
2012-11-01,0.71,-33.02,^N225
2012-10-01,0.76,-26.92,^N225
2012-09-01,0.76,-22.45,^N225
2012-08-01,0.8,-21.57,^N225
2012-07-01,0.78,-27.78,^N225
2012-06-01,0.79,-26.85,^N225
2012-05-01,0.85,-24.11,^N225
2012-04-01,0.91,-25.41,^N225
2012-03-01,0.97,-19.83,^N225
2012-02-01,0.96,-22.58,^N225
2012-01-01,0.96,-20.66,^N225
2011-12-01,0.97,-14.16,^N225
2011-11-01,1.06,-8.62,^N225
2011-10-01,1.04,15.56,^N225
2011-09-01,0.98,8.89,^N225
2011-08-01,1.02,0.0,^N225
2011-07-01,1.08,0.0,^N225
2011-06-01,1.08,0.0,^N225
2011-05-01,1.12,-11.11,^N225
2011-04-01,1.22,-5.43,^N225
2011-03-01,1.21,-11.03,^N225
2011-02-01,1.24,-4.62,^N225
2011-01-01,1.21,-7.63,^N225
2010-12-01,1.13,-11.02,^N225
2010-11-01,1.16,-7.2,^N225
2010-10-01,0.9,-35.71,^N225
2010-09-01,0.9,-28.57,^N225
2010-08-01,1.02,-22.14,^N225
2010-07-01,1.08,-22.3,^N225
2010-06-01,1.08,-20.59,^N225
2010-05-01,1.26,-14.86,^N225
2010-04-01,1.29,-7.86,^N225
2010-03-01,1.36,3.03,^N225
2010-02-01,1.3,1.56,^N225
2010-01-01,1.31,3.15,^N225
2009-12-01,1.27,4.96,^N225
2009-11-01,1.25,-9.42,^N225
2009-10-01,1.4,-6.04,^N225
2009-09-01,1.26,-14.86,^N225
2009-08-01,1.31,-8.39,^N225
2009-07-01,1.39,-9.74,^N225
2009-06-01,1.36,-15.0,^N225
2009-05-01,1.48,-16.85,^N225
2009-04-01,1.4,-12.5,^N225
2009-03-01,1.32,5.6,^N225
2009-02-01,1.28,-10.49,^N225
2009-01-01,1.27,-11.19,^N225
2008-12-01,1.21,-20.92,^N225
2008-11-01,1.38,-8.0,^N225
2008-10-01,1.49,-8.02,^N225
2008-09-01,1.48,-12.94,^N225
2008-08-01,1.43,-9.49,^N225
2008-07-01,1.54,-14.92,^N225
2008-06-01,1.6,-15.79,^N225
2008-05-01,1.78,2.89,^N225
2008-04-01,1.6,-3.03,^N225
2008-03-01,1.25,-23.31,^N225
2008-02-01,1.43,-12.8,^N225
2008-01-01,1.43,-16.37,^N225
2007-12-01,1.53,-7.27,^N225
2007-11-01,1.5,-11.24,^N225
2007-10-01,1.62,-5.81,^N225
2007-09-01,1.7,4.29,^N225
2007-08-01,1.58,-5.39,^N225
2007-07-01,1.81,-6.22,^N225
2007-06-01,1.9,0.0,^N225
2007-05-01,1.73,-6.49,^N225
2007-04-01,1.65,-15.82,^N225
2007-03-01,1.63,-7.39,^N225
2007-02-01,1.64,2.5,^N225
2007-01-01,1.71,10.32,^N225
2006-12-01,1.65,10.74,^N225
2006-11-01,1.69,16.55,^N225
2006-10-01,1.72,13.91,^N225
2006-09-01,1.63,12.41,^N225
2006-08-01,1.67,21.9,^N225
2006-07-01,1.93,48.46,^N225
2006-06-01,1.9,66.67,^N225
2006-05-01,1.85,49.19,^N225
2006-04-01,1.96,55.56,^N225
2006-03-01,1.76,32.33,^N225
2006-02-01,1.6,12.68,^N225
2006-01-01,1.55,18.32,^N225
2005-12-01,1.49,6.43,^N225
2005-11-01,1.45,0.0,^N225
2005-10-01,1.51,2.03,^N225
2005-09-01,1.45,4.32,^N225
2005-08-01,1.37,-13.84,^N225
2005-07-01,1.3,-28.18,^N225
2005-06-01,1.14,-37.02,^N225
2005-05-01,1.24,-17.88,^N225
2005-04-01,1.26,-17.11,^N225
2005-03-01,1.33,-6.34,^N225
2005-02-01,1.42,17.36,^N225
2005-01-01,1.31,-1.5,^N225
2004-12-01,1.4,5.26,^N225
2004-11-01,1.45,9.02,^N225
2004-10-01,1.48,2.78,^N225
2004-09-01,1.39,-2.11,^N225
2004-08-01,1.59,12.77,^N225
2004-07-01,1.81,88.54,^N225
2004-06-01,1.81,241.51,^N225
2004-05-01,1.51,160.34,^N225
2004-04-01,1.52,130.3,^N225
2004-03-01,1.42,97.22,^N225
2004-02-01,1.21,45.78,^N225
2004-01-01,1.33,58.33,^N225
2003-12-01,1.33,35.71,^N225
2003-11-01,1.33,35.71,^N225
2003-10-01,1.44,30.91,^N225
2003-09-01,1.42,25.66,^N225
2003-08-01,1.41,11.9,^N225
2003-07-01,0.96,-26.15,^N225
2003-06-01,0.53,-60.15,^N225
2003-05-01,0.58,-57.66,^N225
2003-04-01,0.66,-52.52,^N225
2003-03-01,0.72,-49.3,^N225
2003-02-01,0.83,-44.67,^N225
2003-01-01,0.84,-40.85,^N225
2002-12-01,0.98,-26.32,^N225
2002-11-01,0.98,-26.32,^N225
2002-10-01,1.1,-19.12,^N225
2002-09-01,1.13,-16.3,^N225
2002-08-01,1.26,-5.97,^N225
2002-07-01,1.3,-0.76,^N225
2002-06-01,1.33,15.65,^N225
2002-05-01,1.37,9.6,^N225
2002-04-01,1.39,5.3,^N225
2002-03-01,1.42,21.37,^N225
2002-02-01,1.5,5.63,^N225
2002-01-01,1.42,-5.96,^N225
2001-12-01,1.33,-17.9,^N225
2001-11-01,1.33,-24.43,^N225
2001-10-01,1.36,-25.27,^N225
2001-09-01,1.35,-28.19,^N225
2001-08-01,1.34,-23.43,^N225
2001-07-01,1.31,-22.49,^N225
2001-06-01,1.15,-30.72,^N225
2001-05-01,1.25,-26.9,^N225
2001-04-01,1.32,-24.14,^N225
2001-03-01,1.17,-35.71,^N225
2001-02-01,1.42,-21.11,^N225
2001-01-01,1.51,-10.65,^N225
2000-12-01,1.62,-8.47,^N225
2000-11-01,1.76,-3.3,^N225
2000-10-01,1.82,7.69,^N225
2000-09-01,1.88,6.82,^N225
2000-08-01,1.75,-6.91,^N225
2000-07-01,1.69,-0.59,^N225
2000-06-01,1.66,1.84,^N225
2000-05-01,1.71,28.57,^N225
2000-04-01,1.74,11.54,^N225
2000-03-01,1.82,0.0,^N225
2000-02-01,1.8,-15.09,^N225
2000-01-01,1.69,-11.52,^N225
1999-12-01,1.77,18.79,^N225
1999-11-01,1.82,85.71,^N225
1999-10-01,1.69,92.05,^N225
1999-09-01,1.76,60.0,^N225
1999-08-01,1.88,25.33,^N225
1999-07-01,1.7,1.19,^N225
1999-06-01,1.63,5.84,^N225
1999-05-01,1.33,-19.88,^N225
1999-04-01,1.56,-16.58,^N225
1999-03-01,1.82,-2.15,^N225
1999-02-01,2.12,6.0,^N225
1999-01-01,1.91,-2.05,^N225
1998-12-01,1.49,-23.2,^N225
1998-11-01,0.98,-49.48,^N225
1998-10-01,0.88,-55.78,^N225
1998-09-01,1.1,-50.23,^N225
1998-08-01,1.5,-36.17,^N225
1998-07-01,1.68,-33.07,^N225
1998-06-01,1.54,-42.54,^N225
1998-05-01,1.66,-39.42,^N225
1998-04-01,1.87,-21.43,^N225
1998-03-01,1.86,-26.19,^N225
1998-02-01,2.0,-22.48,^N225
1998-01-01,1.95,-25.86,^N225
1997-12-01,1.94,-25.38,^N225
1997-11-01,1.94,-29.71,^N225
1997-10-01,1.99,-28.93,^N225
1997-09-01,2.21,-24.57,^N225
1997-08-01,2.35,-26.79,^N225
1997-07-01,2.51,-23.71,^N225
1997-06-01,2.68,-17.54,^N225
1997-05-01,2.74,-19.17,^N225
1997-04-01,2.38,-27.88,^N225
1997-03-01,2.52,-23.64,^N225
1997-02-01,2.58,-21.1,^N225
1997-01-01,2.63,-15.71,^N225
1996-12-01,2.6,-12.75,^N225
1996-11-01,2.76,-9.51,^N225
1996-10-01,2.8,-4.44,^N225
1996-09-01,2.93,-3.3,^N225
1996-08-01,3.21,-0.31,^N225
1996-07-01,3.29,12.29,^N225
1996-06-01,3.25,7.62,^N225
1996-05-01,3.39,0.0,^N225
1996-04-01,3.3,-7.04,^N225
1996-03-01,3.3,-19.71,^N225
1996-02-01,3.27,-27.65,^N225
1996-01-01,3.12,-32.32,^N225
1995-12-01,2.98,-34.65,^N225
1995-11-01,3.05,-35.38,^N225
1995-10-01,2.93,-37.39,^N225
1995-09-01,3.03,-34.7,^N225
1995-08-01,3.22,-32.64,^N225
1995-07-01,2.93,-35.32,^N225
1995-06-01,3.02,-29.44,^N225
1995-05-01,3.39,-14.82,^N225
1995-04-01,3.55,-13.2,^N225
1995-03-01,4.11,-7.64,^N225
1995-02-01,4.52,11.88,^N225
1995-01-01,4.61,28.06,^N225
1994-12-01,4.56,34.12,^N225
1994-11-01,4.72,25.53,^N225
1994-10-01,4.68,19.08,^N225
1994-09-01,4.64,15.42,^N225
1994-08-01,4.78,8.39,^N225
1994-07-01,4.53,0.22,^N225
1994-06-01,4.28,-11.57,^N225
1994-05-01,3.98,-19.43,^N225
1994-04-01,4.09,-10.89,^N225
1994-03-01,4.45,3.01,^N225
1994-02-01,4.04,-8.39,^N225
1994-01-01,3.6,-23.73,^N225
1993-12-01,3.4,-29.9,^N225
1993-11-01,3.76,-22.79,^N225
1993-10-01,3.93,-21.71,^N225
1993-09-01,4.02,-19.92,^N225
1993-08-01,4.41,-13.7,^N225
1993-07-01,4.52,-16.45,^N225
1993-06-01,4.84,-14.18,^N225
1993-05-01,4.94,-13.94,^N225
1993-04-01,4.59,-19.61,^N225
1993-03-01,4.32,-21.88,^N225
1993-02-01,4.41,-20.97,^N225
1993-01-01,4.72,-13.39,^N225
1992-12-01,4.85,-15.21,^N225
1992-11-01,4.87,-17.88,^N225
1992-10-01,5.02,-14.77,^N225
1992-09-01,5.02,-17.43,^N225
1992-08-01,5.11,-20.28,^N225
1992-07-01,5.41,-18.89,^N225
1992-06-01,5.64,-16.32,^N225
1992-05-01,5.74,-13.55,^N225
1992-04-01,5.71,-14.01,^N225
1992-03-01,5.53,-16.08,^N225
1992-02-01,5.58,-11.57,^N225
1992-01-01,5.45,-15.24,^N225
1991-12-01,5.72,-11.32,^N225
1991-11-01,5.93,-16.24,^N225
1991-10-01,5.89,-22.5,^N225
1991-09-01,6.08,-24.28,^N225
1991-08-01,6.41,-15.88,^N225
1991-07-01,6.67,-1.48,^N225
1991-06-01,6.74,4.98,^N225
1991-05-01,6.64,2.0,^N225
1991-04-01,6.64,-3.91,^N225
1991-03-01,6.59,-4.49,^N225
1991-02-01,6.31,-6.93,^N225
1991-01-01,6.43,-0.31,^N225
1990-12-01,6.45,16.85,^N225
1990-11-01,7.08,31.84,^N225
1990-10-01,7.6,47.29,^N225
1990-09-01,8.03,57.45,^N225
1990-08-01,7.62,56.15,^N225
1990-07-01,6.77,34.33,^N225
1990-06-01,6.42,22.75,^N225
1990-05-01,6.51,25.92,^N225
1990-04-01,6.91,32.38,^N225
1990-03-01,6.9,33.98,^N225
1990-02-01,6.78,38.65,^N225
1990-01-01,6.45,34.38,^N225
1989-12-01,5.52,,^N225
1989-11-01,5.37,,^N225
1989-10-01,5.16,,^N225
1989-09-01,5.1,,^N225
1989-08-01,4.88,,^N225
1989-07-01,5.04,,^N225
1989-06-01,5.23,,^N225
1989-05-01,5.17,,^N225
1989-04-01,5.22,,^N225
1989-03-01,5.15,,^N225
1989-02-01,4.89,,^N225
1989-01-01,4.8,,^N225
